tweet_id,timestamp,source,expanded_urls,rating_numerator,rating_denominator,name,comment,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
805826884734976000,2016-12-05 17:31:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/805826884734976000/video/1,12,10,Duke,This is Duke. He is not a fan of the pupporazzi. ,,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,siberian_husky,0.248926,True,american_staffordshire_terrier,0.0983133,True,eskimo_dog,0.0801885,True,2132,7335
805520635690676224,2016-12-04 21:14:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/805520635690676224/photo/1,13,10,Zeke,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. ,,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,malinois,0.643147,True,german_shepherd,0.186642,True,border_terrier,0.109345,True,1905,6368
805487436403003392,2016-12-04 19:02:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/805487436403003392/photo/1,12,10,Sansa,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both ",,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3,shield,0.58783,False,barrel,0.0901799,False,sundial,0.0691986,False,2929,9773
805207613751304193,2016-12-04 00:30:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/805207613751304193/photo/1,12,10,Shooter,This is Shooter. He's doing quite the snowy zoom. ,,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,pembroke,0.244705,True,rhodesian_ridgeback,0.1804609999999999,True,cardigan,0.0946636999999999,True,1972,8680
804738756058218496,2016-12-02 17:27:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/804738756058218496/photo/1,12,10,Django,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. ,,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,tibetan_mastiff,0.91579,True,german_shepherd,0.0624797,True,leonberg,0.00829749,True,4480,15326
804026241225523202,2016-11-30 18:16:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/804026241225523202/photo/1,13,10,Bo,This is Bo. He's going to make me cry. ,,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1,web_site,0.492709,False,envelope,0.0505658,False,guillotine,0.0152968999999999,False,18876,49774
803773340896923648,2016-11-30 01:31:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/803773340896923648/photo/1,12,10,Diogi,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. , puppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,miniature_pinscher,0.817066,True,redbone,0.0597065,True,irish_terrier,0.0341952,True,3220,11203
803638050916102144,2016-11-29 16:33:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/803638050916102144/video/1,13,10,,Pupper hath acquire enemy. , pupper,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,labrador_retriever,0.372776,True,golden_retriever,0.3436659999999999,True,great_pyrenees,0.0672423,True,4828,12270
803380650405482500,2016-11-28 23:30:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/803380650405482500/photo/1,12,10,Sonny,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. ,,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1,bookcase,0.890601,False,entertainment_center,0.0192874,False,file,0.00948954,False,2169,8601
803276597545603072,2016-11-28 16:37:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/803276597545603072/photo/1,11,10,Winston,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. ,,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,pembroke,0.457086,True,chow,0.307801,True,golden_retriever,0.0499881999999999,True,2887,11207
802952499103731712,2016-11-27 19:09:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/802952499103731712/photo/1,12,10,Marley,This is Marley. She's having a ruff day. Pretty pupset. ,,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,chow,0.944032,True,golden_retriever,0.0172398,True,pomeranian,0.0120848,True,2336,10085
802572683846291456,2016-11-26 18:00:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/802572683846291456/photo/1,12,10,Winnie,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. ,,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,golden_retriever,0.610171,True,labrador_retriever,0.173252,True,cocker_spaniel,0.1632569999999999,True,2926,9959
802323869084381190,2016-11-26 01:31:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/802323869084381190/photo/1,13,10,Severus,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. ,,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,4,home_theater,0.765069,False,television,0.203578,False,entertainment_center,0.0186435,False,6808,18124
802265048156610565,2016-11-25 21:37:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/802265048156610565/photo/1,11,10,,"Like doggo, like pupper version ", doggo,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1,labrador_retriever,0.8971620000000001,True,beagle,0.0168947999999999,True,rhodesian_ridgeback,0.0120606,True,1573,7039
802239329049477120,2016-11-25 19:55:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/802239329049477120/photo/1,12,10,Loki,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. , puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,eskimo_dog,0.482498,True,siberian_husky,0.3357739999999999,True,malamute,0.134589,True,3040,10132
801958328846974976,2016-11-25 01:18:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/801958328846974976/photo/1,12,10,Ronnie,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. ,,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,staffordshire_bullterrier,0.327887,True,american_staffordshire_terrier,0.271916,True,labrador_retriever,0.247619,True,1992,8608
801538201127157760,2016-11-23 21:29:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/801538201127157760/photo/1,12,10,Wallace,This is Wallace. He'll be your chau-fur this evening. ,,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,pembroke,0.550506,True,cardigan,0.306612,True,shetland_sheepdog,0.0542299999999999,True,2391,9141
801285448605831168,2016-11-23 04:45:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/801285448605831168/photo/1,10,10,,oh h*ck ,,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,minivan,0.789376,False,beach_wagon,0.081125,False,convertible,0.0645338,False,960,6802
801167903437357056,2016-11-22 20:58:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/801167903437357056/photo/1,13,10,Milo,This is Milo. I would do terrible things for Milo. ,,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,cocker_spaniel,0.74022,True,dandie_dinmont,0.0616044999999999,True,english_setter,0.0413314,True,6961,27386
801115127852503040,2016-11-22 17:28:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/801115127852503040/photo/1,12,10,Bones,This is Bones. He's being haunted by another doggo of roughly the same size. , doggo,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,dalmatian,0.823356,True,english_setter,0.0946018999999999,True,bluetick,0.0219534,True,2429,8992
800751577355128832,2016-11-21 17:23:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/800751577355128832/photo/1,12,10,Mauve,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both ,,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,cocker_spaniel,0.771984,True,miniature_poodle,0.0766528,True,toy_poodle,0.0396183,True,3214,11701
800513324630806528,2016-11-21 01:37:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/800513324630806528/photo/1,11,10,Chef,This is Chef. Chef loves everyone and wants everyone to love each other. ,,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,pembroke,0.8289040000000001,True,cardigan,0.167373,True,chihuahua,0.0007659339999999,True,3495,14685
800459316964663297,2016-11-20 22:02:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/800459316964663297/photo/1,12,10,,Here's a very sleepy pupper. Appears to be portable as h*ck. , pupper,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1,teddy,0.311928,False,ice_bear,0.184657,False,christmas_stocking,0.173229,False,2489,10538
800388270626521089,2016-11-20 17:20:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/800388270626521089/photo/1,12,10,Doc,This is Doc. He takes time out of every day to worship our plant overlords. , floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,golden_retriever,0.35986,True,pembroke,0.194207,True,collie,0.154603,True,3265,12456
800141422401830912,2016-11-20 00:59:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/800141422401830912/photo/1,13,10,Peaches,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. ,,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,golden_retriever,0.938048,True,kuvasz,0.0251195,True,labrador_retriever,0.0229773,True,2980,17092
800018252395122689,2016-11-19 16:49:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/800018252395122689/video/1,11,10,,Here's a doggo doin a struggle. , doggo,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1,vacuum,0.289485,False,punching_bag,0.2432969999999999,False,barbell,0.14363,False,15351,31768
799757965289017345,2016-11-18 23:35:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/799757965289017345/photo/1,13,10,Sobe,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. , doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,border_collie,0.442534,True,collie,0.288684,True,shetland_sheepdog,0.196399,True,2506,9390
799422933579902976,2016-11-18 01:24:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/799422933579902976/photo/1,12,10,Longfellow,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. ,,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,miniature_pinscher,0.58363,True,redbone,0.276095,True,toy_terrier,0.0185500999999999,True,2213,8965
799297110730567681,2016-11-17 17:04:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/799297110730567681/photo/1,11,10,Jeffrey,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still ,,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,malamute,0.985028,True,siberian_husky,0.00583442,True,eskimo_dog,0.00544281,True,3227,11065
799063482566066176,2016-11-17 01:35:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/799063482566066176/photo/1,11,10,Mister,This is Mister. He only wears the most fashionable af headwear. ,,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,norfolk_terrier,0.334436,True,norwich_terrier,0.231573,True,australian_terrier,0.214203,True,2863,9058
798933969379225600,2016-11-16 17:01:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/798933969379225600/photo/1,12,10,Iroh,This is Iroh. He's in a predicament. ,,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,siberian_husky,0.703224,True,eskimo_dog,0.229351,True,malamute,0.0443508,True,5203,14712
798925684722855936,2016-11-16 16:28:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/798925684722855936/photo/1,11,10,Shadow,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. ,,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,west_highland_white_terrier,0.539463,True,cairn,0.184897,True,norfolk_terrier,0.163024,True,1663,8246
798209839306514432,2016-11-14 17:03:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/798209839306514432/photo/1,13,10,Cooper,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. ,,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,pekinese,0.524583,True,shih-tzu,0.102931,True,pomeranian,0.0978931,True,2954,11548
797971864723324932,2016-11-14 01:18:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/797971864723324932/photo/1,12,10,,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. , pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,american_staffordshire_terrier,0.489845,True,chihuahua,0.30576,True,staffordshire_bullterrier,0.0727991,True,3652,13018
797545162159308800,2016-11-12 21:02:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/797545162159308800/photo/1,12,10,Cassie,This is Cassie. She steals things. Guilt increases slightly each time. ,,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,pembroke,0.954089,True,cardigan,0.0336439,True,papillon,0.00973566,True,5656,16198
797236660651966464,2016-11-12 00:36:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/797236660651966464/photo/1,12,10,Pancake,This is Pancake. She loves Batman and winks like a h*ckin champ. ,,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,collie,0.767005,True,border_collie,0.100844,True,kelpie,0.0483681,True,7726,22328
796865951799083009,2016-11-11 00:03:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/796865951799083009/photo/1,12,10,Tyr,This is Tyr. He's just checking on you. Nifty af tongue slip. ,,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,cardigan,0.8391290000000001,True,boston_bull,0.0806985,True,pembroke,0.034505,True,2198,8564
796759840936919040,2016-11-10 17:02:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/796759840936919040/photo/1,11,10,Romeo,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. ,,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,american_staffordshire_terrier,0.463996,True,staffordshire_bullterrier,0.155566,True,weimaraner,0.137587,True,3562,13256
796484825502875648,2016-11-09 22:49:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/796484825502875648/photo/1,12,10,,Here's a sleepy doggo that requested some assistance. , doggo,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,cocker_spaniel,0.116924,True,seat_belt,0.107511,False,australian_terrier,0.0998434,True,2042,8472
796387464403357696,2016-11-09 16:22:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/796387464403357696/photo/1,12,10,Snicku,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. ,,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,pekinese,0.461164,True,pomeranian,0.28865,True,siamese_cat,0.052423,False,4861,12334
796149749086875649,2016-11-09 00:37:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/796149749086875649/photo/1,11,10,Ruby,This is Ruby. She just turned on the news. Officially terrified. ,,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,golden_retriever,0.600276,True,labrador_retriever,0.140798,True,seat_belt,0.0873548,False,16628,36177
796116448414461957,2016-11-08 22:25:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/796116448414461957/photo/1,11,10,,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. ,,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,cardigan,0.700182,True,pembroke,0.260738,True,papillon,0.0171099,True,2813,10139
796080075804475393,2016-11-08 20:00:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/796080075804475393/photo/1,12,10,Yogi,This is Yogi. He's ,,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,chow,0.973846,True,tibetan_mastiff,0.0141098999999999,True,gibbon,0.00235832,False,2703,9469
796031486298386433,2016-11-08 16:47:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/796031486298386433/photo/1,13,10,Daisy,This is Daisy. She's here to make your day better. ,,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,golden_retriever,0.893775,True,labrador_retriever,0.0701398,True,doormat,0.00841853,False,4284,12071
795464331001561088,2016-11-07 03:14:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/795464331001561088/video/1,13,10,,Elder doggo does a splash. Both , doggo,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,golden_retriever,0.193082,True,chesapeake_bay_retriever,0.157927,True,soft-coated_wheaten_terrier,0.1246839999999999,True,27728,55683
795400264262053889,2016-11-06 22:59:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/795400264262053889/photo/1,12,10,Brody,This is Brody. He's trying to make the same face as the football. ,,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,golden_retriever,0.925494,True,labrador_retriever,0.0592408,True,tennis_ball,0.00449534,False,3323,11270
795076730285391872,2016-11-06 01:33:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/795076730285391872/photo/1,11,10,Bailey,This is Bailey. She loves going down slides but is very bad at it. Still ,,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,gas_pump,0.676439,False,harvester,0.0499953,False,swing,0.0446596,False,6288,18139
794926597468000259,2016-11-05 15:37:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/794926597468000259/photo/1,12,10,Mack,This is Mack. He's rather h*ckin sleepy. Exceptional ears. ,,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,teddy,0.569566,False,bath_towel,0.173745,False,toy_poodle,0.0376618,True,2697,11492
794332329137291264,2016-11-04 00:15:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/794332329137291264/photo/1,12,10,Nimbus,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. ,,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,samoyed,0.988307,True,malamute,0.00490635,True,great_pyrenees,0.00290129,True,3088,10686
794205286408003585,2016-11-03 15:51:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/794205286408003585/photo/1,14,10,Laika,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. , pupper,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,pedestal,0.66266,False,fountain,0.294827,False,brass,0.0203711,False,3895,10314
793962221541933056,2016-11-02 23:45:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/793962221541933056/photo/1,12,10,Maximus,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. ,,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,labrador_retriever,0.8616510000000001,True,golden_retriever,0.0444618,True,staffordshire_bullterrier,0.0164967,True,5711,18910
793845145112371200,2016-11-02 16:00:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/793845145112371200/photo/1,13,10,Clark,This is Clark. He was just caught wearing pants. ,,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,old_english_sheepdog,0.7652770000000001,True,bedlington_terrier,0.1127529999999999,True,kerry_blue_terrier,0.0476616999999999,True,2187,10295
793601777308463104,2016-11-01 23:53:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/793601777308463104/photo/1,12,10,Dobby,This is Dobby. I can't stop looking at her feet. ,,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,miniature_pinscher,0.538981,True,chihuahua,0.21783,True,toy_terrier,0.0891487,True,1908,8926
793500921481273345,2016-11-01 17:12:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/793500921481273345/photo/1,12,10,Fiona,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. ,,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,golden_retriever,0.3261219999999999,True,labrador_retriever,0.219904,True,chesapeake_bay_retriever,0.163366,True,2786,11953
793286476301799424,2016-11-01 03:00:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/793286476301799424/photo/1,13,10,Moreton,This is Moreton. He's the Good Boy Who Lived. ,,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,afghan_hound,0.2746369999999999,True,borzoi,0.142204,True,doormat,0.109677,False,10723,27597
793271401113350145,2016-11-01 02:00:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/793271401113350145/photo/1,12,10,Dave,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. ,,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,siberian_husky,0.2316949999999999,True,eskimo_dog,0.206749,True,pembroke,0.0701195,True,2763,9677
793256262322548741,2016-11-01 01:00:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/793256262322548741/photo/1,12,10,,Oh h*ck look at this spookling right here. Fright level off the charts. ,,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,basset,0.2076219999999999,True,walker_hound,0.0605741999999999,True,beagle,0.0412205,True,9714,22350
793241302385262592,2016-11-01 00:00:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/793241302385262592/photo/1,13,10,Tucker,This is Tucker. He's out here bustin h*ckin ghosts. ,,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,golden_retriever,0.559308,True,labrador_retriever,0.3902219999999999,True,cocker_spaniel,0.0363157,True,3812,11780
793226087023144960,2016-10-31 23:00:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/793226087023144960/photo/1,11,10,Juno,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. ",,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,wire-haired_fox_terrier,0.456047,True,lakeland_terrier,0.273428,True,english_springer,0.0836433,True,3338,11001
793210959003287553,2016-10-31 22:00:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/793210959003287553/photo/1,10,10,Maude,This is Maude. She's the h*ckin happiest wasp you've ever seen. ,,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,doormat,0.874431,False,french_bulldog,0.0187590999999999,True,boston_bull,0.0151344,True,3301,9997
793195938047070209,2016-10-31 21:00:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/793195938047070209/photo/1,12,10,Lily,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. , puppo,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,labrador_retriever,0.654762,True,golden_retriever,0.0741,True,chihuahua,0.0423393,True,6547,17063
793180763617361921,2016-10-31 20:00:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/793180763617361921/photo/1,11,10,Newt,This is Newt. He's a strawberry. ,,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,lakeland_terrier,0.266824,True,irish_terrier,0.218783,True,airedale,0.13296,True,2310,7740
